Time;Rpm;Const1;RandNum;Sinus;Pulse;Step;RpmRad2
0.557;29000;138;40;0.2032;223;240;3035.33
0.558;29000;138;40;0.2032;223;240;3035.33
0.559;29000;138;40;0.2032;223;240;3035.33
0.56;29000;138;40;0.2032;223;240;3035.33
0.561;29000;138;40;0.2032;223;240;3035.33
0.562;29000;138;40;0.2032;223;240;3035.33
0.563;29000;138;40;0.2032;223;240;3035.33
0.564;29000;138;40;0.2032;223;240;3035.33
0.565;29000;138;40;0.2032;223;240;3035.33
0.566;29000;138;40;0.2032;223;240;3035.33
0.567;29000;138;40;0.2032;223;240;3035.33
0.568;29000;138;40;0.2032;223;240;3035.33
0.569;29000;138;40;0.2032;223;240;3035.33
0.57;29000;138;40;0.2032;223;240;3035.33
0.571;29000;138;40;0.2032;223;240;3035.33
0.572;29000;138;40;0.2032;223;240;3035.33
0.573;29000;138;40;0.2032;223;240;3035.33
0.574;29000;138;40;0.2032;223;240;3035.33
0.575;29000;138;40;0.2032;223;240;3035.33
0.576;29000;138;40;0.2032;223;240;3035.33
0.577;29000;138;40;0.2032;223;240;3035.33
0.578;29000;138;40;0.2032;223;240;3035.33
0.579;29000;138;40;0.2032;223;240;3035.33
0.58;29000;138;40;0.2032;223;240;3035.33
0.581;29000;138;40;0.2032;223;240;3035.33
0.582;29000;138;40;0.2032;223;240;3035.33
0.583;29000;138;40;0.2032;223;240;3035.33
0.584;29000;138;40;0.2032;223;240;3035.33
0.585;29000;138;40;0.2032;223;240;3035.33
0.586;29000;138;40;0.2032;223;240;3035.33
0.587;29000;138;40;0.2032;223;240;3035.33
0.588;29000;138;40;0.2032;223;240;3035.33
0.589;29000;138;40;0.2032;223;240;3035.33
0.59;29000;138;40;0.2032;223;240;3035.33
0.591;29000;138;40;0.2032;223;240;3035.33
0.592;29000;138;40;0.2032;223;240;3035.33
0.593;29000;138;40;0.2032;223;240;3035.33
0.594;29000;138;40;0.2032;223;240;3035.33
0.595;29000;138;40;0.2032;223;240;3035.33
0.596;29000;138;40;0.2032;223;240;3035.33
0.597;29000;138;40;0.2032;223;240;3035.33
0.598;29000;138;40;0.2032;223;240;3035.33
0.599;29000;138;40;0.2032;223;240;3035.33
0.6;29000;138;40;0.2032;223;240;3035.33
0.601;29000;138;40;0.2032;223;240;3035.33
0.602;29000;138;40;0.2032;223;240;3035.33
0.603;29000;138;40;0.2032;223;240;3035.33
0.604;29000;138;40;0.2032;223;240;3035.33
0.605;29000;138;40;0.2032;223;240;3035.33
0.606;29000;138;40;0.2032;223;240;3035.33
0.607;29000;138;40;0.2032;223;240;3035.33
0.608;29000;138;40;0.2032;223;240;3035.33
0.609;29000;138;40;0.2032;223;240;3035.33
0.61;29000;138;40;0.2032;223;240;3035.33
0.611;29000;138;40;0.2032;223;240;3035.33
0.612;29000;138;40;0.2032;223;240;3035.33
0.613;29000;138;40;0.2032;223;240;3035.33
0.614;29000;138;40;0.2032;223;240;3035.33
0.615;29000;138;40;0.2032;223;240;3035.33
0.616;29000;138;40;0.2032;223;240;3035.33
0.617;29000;138;40;0.2032;223;240;3035.33
0.618;29000;138;40;0.2032;223;240;3035.33
0.619;29000;138;40;0.2032;223;240;3035.33
0.62;29000;138;40;0.2032;223;240;3035.33
0.621;29000;138;40;0.2032;223;240;3035.33
0.622;29000;138;40;0.2032;223;240;3035.33
0.623;29000;138;40;0.2032;223;240;3035.33
0.624;29000;138;40;0.2032;223;240;3035.33
0.625;29000;138;40;0.2032;223;240;3035.33
0.626;29000;138;40;0.2032;223;240;3035.33
0.627;29000;138;40;0.2032;223;240;3035.33
0.628;29000;138;40;0.2032;223;240;3035.33
0.629;29000;138;40;0.2032;223;240;3035.33
0.63;29000;138;40;0.2032;223;240;3035.33
0.631;29000;138;40;0.2032;223;240;3035.33
0.632;29000;138;40;0.2032;223;240;3035.33
0.633;29000;138;40;0.2032;223;240;3035.33
0.634;29000;138;40;0.2032;223;240;3035.33
0.635;29000;138;40;0.2032;223;240;3035.33
0.636;29000;138;40;0.2032;223;240;3035.33
0.637;29000;138;40;0.2032;223;240;3035.33
0.638;29000;138;40;0.2032;223;240;3035.33
0.639;29000;138;40;0.2032;223;240;3035.33
0.64;29000;138;40;0.2032;223;240;3035.33
0.641;29000;138;40;0.2032;223;240;3035.33
0.642;29000;138;40;0.2032;223;240;3035.33
0.643;29000;138;40;0.2032;223;240;3035.33
0.644;29000;138;40;0.2032;223;240;3035.33
0.645;29000;138;40;0.2032;223;240;3035.33
0.646;29000;138;40;0.2032;223;240;3035.33
0.647;29000;138;40;0.2032;223;240;3035.33
0.648;29000;138;40;0.2032;223;240;3035.33
0.649;29000;138;40;0.2032;223;240;3035.33
0.65;29000;138;40;0.2032;223;240;3035.33
0.651;29000;138;40;0.2032;223;240;3035.33
0.652;29000;138;40;0.2032;223;240;3035.33
0.653;29000;138;40;0.2032;223;240;3035.33
0.654;29000;138;40;0.2032;223;240;3035.33
0.655;29000;138;40;0.2032;223;240;3035.33
0.656;29000;138;40;0.2032;223;240;3035.33
0.657;29000;138;40;0.2032;223;240;3035.33
0.658;29000;138;40;0.2032;223;240;3035.33
0.659;29000;138;40;0.2032;223;240;3035.33
0.66;29000;138;40;0.2032;223;240;3035.33
0.661;29000;138;40;0.2032;223;240;3035.33
0.662;29000;138;40;0.2032;223;240;3035.33
0.663;29000;138;40;0.2032;223;240;3035.33
0.664;29000;138;40;0.2032;223;240;3035.33
0.665;29000;138;40;0.2032;223;240;3035.33
0.666;29000;138;40;0.2032;223;240;3035.33
0.667;29000;138;40;0.2032;223;240;3035.33
0.668;29000;138;40;0.2032;223;240;3035.33
0.669;29000;138;40;0.2032;223;240;3035.33
0.67;29000;138;40;0.2032;223;240;3035.33
0.671;29000;138;40;0.2032;223;240;3035.33
0.672;29000;138;40;0.2032;223;240;3035.33
0.673;29000;138;40;0.2032;223;240;3035.33
0.674;29000;138;40;0.2032;223;240;3035.33
0.675;29000;138;40;0.2032;223;240;3035.33
0.676;29000;138;40;0.2032;223;240;3035.33
0.677;29000;138;40;0.2032;223;240;3035.33
0.678;29000;138;40;0.2032;223;240;3035.33
0.679;29000;138;40;0.2032;223;240;3035.33
0.68;29000;138;40;0.2032;223;240;3035.33
0.681;29000;138;40;0.2032;223;240;3035.33
0.682;29000;138;40;0.2032;223;240;3035.33
0.683;29000;138;40;0.2032;223;240;3035.33
0.684;29000;138;40;0.2032;223;240;3035.33
0.685;29000;138;40;0.2032;223;240;3035.33
0.686;29000;138;40;0.2032;223;240;3035.33
0.687;29000;138;40;0.2032;223;240;3035.33
0.688;29000;138;40;0.2032;223;240;3035.33
0.689;29000;138;40;0.2032;223;240;3035.33
0.69;29000;138;40;0.2032;223;240;3035.33
0.691;29000;138;40;0.2032;223;240;3035.33
0.692;29000;138;40;0.2032;223;240;3035.33
0.693;29000;138;40;0.2032;223;240;3035.33
0.694;29000;138;40;0.2032;223;240;3035.33
0.695;29000;138;40;0.2032;223;240;3035.33
0.696;29000;138;40;0.2032;223;240;3035.33
0.697;29000;138;40;0.2032;223;240;3035.33
0.698;29000;138;40;0.2032;223;240;3035.33
0.699;29000;138;40;0.2032;223;240;3035.33
0.7;29000;138;40;0.2032;223;240;3035.33
0.701;29000;138;40;0.2032;223;240;3035.33
0.702;29000;138;40;0.2032;223;240;3035.33
0.703;29000;138;40;0.2032;223;240;3035.33
0.704;29000;138;40;0.2032;223;240;3035.33
0.705;29000;138;40;0.2032;223;240;3035.33
0.706;29000;138;40;0.2032;223;240;3035.33
0.707;29000;138;40;0.2032;223;240;3035.33
0.708;29000;138;40;0.2032;223;240;3035.33
0.709;29000;138;40;0.2032;223;240;3035.33
0.71;29000;138;40;0.2032;223;240;3035.33
0.711;29000;138;40;0.2032;223;240;3035.33
0.712;29000;138;40;0.2032;223;240;3035.33
0.713;29000;138;40;0.2032;223;240;3035.33
0.714;29000;138;40;0.2032;223;240;3035.33
0.715;29000;138;40;0.2032;223;240;3035.33
0.716;29000;138;40;0.2032;223;240;3035.33
0.717;29000;138;40;0.2032;223;240;3035.33
0.718;29000;138;40;0.2032;223;240;3035.33
0.719;29000;138;40;0.2032;223;240;3035.33
0.72;29000;138;40;0.2032;223;240;3035.33
0.721;29000;138;40;0.2032;223;240;3035.33
0.722;29000;138;40;0.2032;223;240;3035.33
0.723;29000;138;40;0.2032;223;240;3035.33
0.724;29000;138;40;0.2032;223;240;3035.33
0.725;29000;138;40;0.2032;223;240;3035.33
0.726;29000;138;40;0.2032;223;240;3035.33
0.727;29000;138;40;0.2032;223;240;3035.33
0.728;29000;138;40;0.2032;223;240;3035.33
0.729;29000;138;40;0.2032;223;240;3035.33
0.73;29000;138;40;0.2032;223;240;3035.33
0.731;29000;138;40;0.2032;223;240;3035.33
0.732;29000;138;40;0.2032;223;240;3035.33
0.733;29000;138;40;0.2032;223;240;3035.33
0.734;29000;138;40;0.2032;223;240;3035.33
0.735;29000;138;40;0.2032;223;240;3035.33
0.736;29000;138;40;0.2032;223;240;3035.33
0.737;29000;138;40;0.2032;223;240;3035.33
0.738;29000;138;40;0.2032;223;240;3035.33
0.739;29000;138;40;0.2032;223;240;3035.33
0.74;29000;138;40;0.2032;223;240;3035.33
0.741;29000;138;40;0.2032;223;240;3035.33
0.742;29000;138;40;0.2032;223;240;3035.33
0.743;29000;138;40;0.2032;223;240;3035.33
0.744;29000;138;40;0.2032;223;240;3035.33
0.745;29000;138;40;0.2032;223;240;3035.33
0.746;29000;138;40;0.2032;223;240;3035.33
0.747;29000;138;40;0.2032;223;240;3035.33
0.748;29000;138;40;0.2032;223;240;3035.33
0.749;29000;138;40;0.2032;223;240;3035.33
0.75;29000;138;40;0.2032;223;240;3035.33
0.751;29000;138;40;0.2032;223;240;3035.33
0.752;29000;138;40;0.2032;223;240;3035.33
0.753;29000;138;40;0.2032;223;240;3035.33
0.754;29000;138;40;0.2032;223;240;3035.33
0.755;29000;138;40;0.2032;223;240;3035.33
0.756;29000;138;40;0.2032;223;240;3035.33
0.757;29000;138;40;0.2032;223;240;3035.33
0.758;29000;138;40;0.2032;223;240;3035.33
0.759;29000;138;40;0.2032;223;240;3035.33
0.76;29000;138;40;0.2032;223;240;3035.33
0.761;29000;138;40;0.2032;223;240;3035.33
0.762;29000;138;40;0.2032;223;240;3035.33
0.763;29000;138;40;0.2032;223;240;3035.33
0.764;29000;138;40;0.2032;223;240;3035.33
0.765;29000;138;40;0.2032;223;240;3035.33
0.766;29000;138;40;0.2032;223;240;3035.33
0.767;29000;138;40;0.2032;223;240;3035.33
0.768;29000;138;40;0.2032;223;240;3035.33
0.769;29000;138;40;0.2032;223;240;3035.33
0.77;29000;138;40;0.2032;223;240;3035.33
0.771;29000;138;40;0.2032;223;240;3035.33
0.772;29000;138;40;0.2032;223;240;3035.33
0.773;29000;138;40;0.2032;223;240;3035.33
0.774;29000;138;40;0.2032;223;240;3035.33
0.775;29000;138;40;0.2032;223;240;3035.33
0.776;29000;138;40;0.2032;223;240;3035.33
0.777;29000;138;40;0.2032;223;240;3035.33
0.778;29000;138;40;0.2032;223;240;3035.33
0.779;29000;138;40;0.2032;223;240;3035.33
0.78;29000;138;40;0.2032;223;240;3035.33
0.781;29000;138;40;0.2032;223;240;3035.33
0.782;29000;138;40;0.2032;223;240;3035.33
0.783;29000;138;40;0.2032;223;240;3035.33
0.784;29000;138;40;0.2032;223;240;3035.33
0.785;29000;138;40;0.2032;223;240;3035.33
0.786;29000;138;40;0.2032;223;240;3035.33
0.787;29000;138;40;0.2032;223;240;3035.33
0.788;29000;138;40;0.2032;223;240;3035.33
0.789;29000;138;40;0.2032;223;240;3035.33
0.79;29000;138;40;0.2032;223;240;3035.33
0.791;29000;138;40;0.2032;223;240;3035.33
0.792;29000;138;40;0.2032;223;240;3035.33
0.793;29000;138;40;0.2032;223;240;3035.33
0.794;29000;138;40;0.2032;223;240;3035.33
0.795;29000;138;40;0.2032;223;240;3035.33
0.796;29000;138;40;0.2032;223;240;3035.33
0.797;29000;138;40;0.2032;223;240;3035.33
0.798;29000;138;40;0.2032;223;240;3035.33
0.799;29000;138;40;0.2032;223;240;3035.33
0.8;29000;138;40;0.2032;223;240;3035.33
0.801;29000;138;40;0.2032;223;240;3035.33
0.802;29000;138;40;0.2032;223;240;3035.33
0.803;29000;138;40;0.2032;223;240;3035.33
0.804;29000;138;40;0.2032;223;240;3035.33
0.805;29000;138;40;0.2032;223;240;3035.33
0.806;29000;138;40;0.2032;223;240;3035.33
0.807;29000;138;40;0.2032;223;240;3035.33
0.808;29000;138;40;0.2032;223;240;3035.33
0.809;29000;138;40;0.2032;223;240;3035.33
0.81;29000;138;40;0.2032;223;240;3035.33
0.811;29000;138;40;0.2032;223;240;3035.33
0.812;29000;138;40;0.2032;223;240;3035.33
0.813;29000;138;40;0.2032;223;240;3035.33
0.814;29000;138;40;0.2032;223;240;3035.33
0.815;29000;138;40;0.2032;223;240;3035.33
0.816;29000;138;40;0.2032;223;240;3035.33
0.817;29000;138;40;0.2032;223;240;3035.33
0.818;29000;138;40;0.2032;223;240;3035.33
0.819;29000;138;40;0.2032;223;240;3035.33
0.82;29000;138;40;0.2032;223;240;3035.33
0.821;29000;138;40;0.2032;223;240;3035.33
0.822;29000;138;40;0.2032;223;240;3035.33
0.823;29000;138;40;0.2032;223;240;3035.33
0.824;29000;138;40;0.2032;223;240;3035.33
0.825;29000;138;40;0.2032;223;240;3035.33
0.826;29000;138;40;0.2032;223;240;3035.33
0.827;29000;138;40;0.2032;223;240;3035.33
0.828;29000;138;40;0.2032;223;240;3035.33
0.829;29000;138;40;0.2032;223;240;3035.33
0.83;29000;138;40;0.2032;223;240;3035.33
0.831;29000;138;40;0.2032;223;240;3035.33
0.832;29000;138;40;0.2032;223;240;3035.33
0.833;29000;138;40;0.2032;223;240;3035.33
0.834;29000;138;40;0.2032;223;240;3035.33
0.835;29000;138;40;0.2032;223;240;3035.33
0.836;29000;138;40;0.2032;223;240;3035.33
0.837;29000;138;40;0.2032;223;240;3035.33
0.838;29000;138;40;0.2032;223;240;3035.33
0.839;29000;138;40;0.2032;223;240;3035.33
0.84;29000;138;40;0.2032;223;240;3035.33
0.841;29000;138;40;0.2032;223;240;3035.33
0.842;29000;138;40;0.2032;223;240;3035.33
0.843;29000;138;40;0.2032;223;240;3035.33
0.844;29000;138;40;0.2032;223;240;3035.33
0.845;29000;138;40;0.2032;223;240;3035.33
0.846;29000;138;40;0.2032;223;240;3035.33
0.847;29000;138;40;0.2032;223;240;3035.33
0.848;29000;138;40;0.2032;223;240;3035.33
0.849;29000;138;40;0.2032;223;240;3035.33
0.85;29000;138;40;0.2032;223;240;3035.33
0.851;29000;138;40;0.2032;223;240;3035.33
0.852;29000;138;40;0.2032;223;240;3035.33
0.853;29000;138;40;0.2032;223;240;3035.33
0.854;29000;138;40;0.2032;223;240;3035.33
0.855;29000;138;40;0.2032;223;240;3035.33
0.856;29000;138;40;0.2032;223;240;3035.33
0.857;29000;138;40;0.2032;223;240;3035.33
0.858;29000;138;40;0.2032;223;240;3035.33
0.859;29000;138;40;0.2032;223;240;3035.33
0.86;29000;138;40;0.2032;223;240;3035.33
0.861;29000;138;40;0.2032;223;240;3035.33
0.862;29000;138;40;0.2032;223;240;3035.33
0.863;29000;138;40;0.2032;223;240;3035.33
0.864;29000;138;40;0.2032;223;240;3035.33
0.865;29000;138;40;0.2032;223;240;3035.33
0.866;29000;138;40;0.2032;223;240;3035.33
0.867;29000;138;40;0.2032;223;240;3035.33
0.868;29000;138;40;0.2032;223;240;3035.33
0.869;29000;138;40;0.2032;223;240;3035.33
0.87;29000;138;40;0.2032;223;240;3035.33
0.871;29000;138;40;0.2032;223;240;3035.33
0.872;29000;138;40;0.2032;223;240;3035.33
0.873;29000;138;40;0.2032;223;240;3035.33
0.874;29000;138;40;0.2032;223;240;3035.33
0.875;29000;138;40;0.2032;223;240;3035.33
0.876;29000;138;40;0.2032;223;240;3035.33
0.877;29000;138;40;0.2032;223;240;3035.33
0.878;29000;138;40;0.2032;223;240;3035.33
0.879;29000;138;40;0.2032;223;240;3035.33
0.88;29000;138;40;0.2032;223;240;3035.33
0.881;29000;138;40;0.2032;223;240;3035.33
0.882;29000;138;40;0.2032;223;240;3035.33
0.883;29000;138;40;0.2032;223;240;3035.33
0.884;29000;138;40;0.2032;223;240;3035.33
0.885;29000;138;40;0.2032;223;240;3035.33
0.886;29000;138;40;0.2032;223;240;3035.33
0.887;29000;138;40;0.2032;223;240;3035.33
0.888;29000;138;40;0.2032;223;240;3035.33
0.889;29000;138;40;0.2032;223;240;3035.33
0.89;29000;138;40;0.2032;223;240;3035.33
0.891;29000;138;40;0.2032;223;240;3035.33
0.892;29000;138;40;0.2032;223;240;3035.33
0.893;29000;138;40;0.2032;223;240;3035.33
0.894;29000;138;40;0.2032;223;240;3035.33
0.895;29000;138;40;0.2032;223;240;3035.33
0.896;29000;138;40;0.2032;223;240;3035.33
0.897;29000;138;40;0.2032;223;240;3035.33
0.898;29000;138;40;0.2032;223;240;3035.33
0.899;29000;138;40;0.2032;223;240;3035.33
0.9;29000;138;40;0.2032;223;240;3035.33
0.901;29000;138;40;0.2032;223;240;3035.33
0.902;29000;138;40;0.2032;223;240;3035.33
0.903;29000;138;40;0.2032;223;240;3035.33
0.904;29000;138;40;0.2032;223;240;3035.33
0.905;29000;138;40;0.2032;223;240;3035.33
0.906;29000;138;40;0.2032;223;240;3035.33
0.907;29000;138;40;0.2032;223;240;3035.33
0.908;29000;138;40;0.2032;223;240;3035.33
0.909;29000;138;40;0.2032;223;240;3035.33
0.91;29000;138;40;0.2032;223;240;3035.33
0.911;29000;138;40;0.2032;223;240;3035.33
0.912;29000;138;40;0.2032;223;240;3035.33
0.913;29000;138;40;0.2032;223;240;3035.33
0.914;29000;138;40;0.2032;223;240;3035.33
0.915;29000;138;40;0.2032;223;240;3035.33
0.916;29000;138;40;0.2032;223;240;3035.33
0.917;29000;138;40;0.2032;223;240;3035.33
0.918;29000;138;40;0.2032;223;240;3035.33
0.919;29000;138;40;0.2032;223;240;3035.33
0.92;29000;138;40;0.2032;223;240;3035.33
0.921;29000;138;40;0.2032;223;240;3035.33
0.922;29000;138;40;0.2032;223;240;3035.33
0.923;29000;138;40;0.2032;223;240;3035.33
0.924;29000;138;40;0.2032;223;240;3035.33
0.925;29000;138;40;0.2032;223;240;3035.33
0.926;29000;138;40;0.2032;223;240;3035.33
0.927;29000;138;40;0.2032;223;240;3035.33
0.928;29000;138;40;0.2032;223;240;3035.33
0.929;29000;138;40;0.2032;223;240;3035.33
0.93;29000;138;40;0.2032;223;240;3035.33
0.931;29000;138;40;0.2032;223;240;3035.33
0.932;29000;138;40;0.2032;223;240;3035.33
0.933;29000;138;40;0.2032;223;240;3035.33
0.934;29000;138;40;0.2032;223;240;3035.33
0.935;29000;138;40;0.2032;223;240;3035.33
0.936;29000;138;40;0.2032;223;240;3035.33
0.937;29000;138;40;0.2032;223;240;3035.33
0.938;29000;138;40;0.2032;223;240;3035.33
0.939;29000;138;40;0.2032;223;240;3035.33
0.94;29000;138;40;0.2032;223;240;3035.33
0.941;29000;138;40;0.2032;223;240;3035.33
0.942;29000;138;40;0.2032;223;240;3035.33
0.943;29000;138;40;0.2032;223;240;3035.33
0.944;29000;138;40;0.2032;223;240;3035.33
0.945;29000;138;40;0.2032;223;240;3035.33
0.946;29000;138;40;0.2032;223;240;3035.33
0.947;29000;138;40;0.2032;223;240;3035.33
0.948;29000;138;40;0.2032;223;240;3035.33
0.949;29000;138;40;0.2032;223;240;3035.33
0.95;29000;138;40;0.2032;223;240;3035.33
0.951;29000;138;40;0.2032;223;240;3035.33
0.952;29000;138;40;0.2032;223;240;3035.33
0.953;29000;138;40;0.2032;223;240;3035.33
0.954;29000;138;40;0.2032;223;240;3035.33
0.955;29000;138;40;0.2032;223;240;3035.33
0.956;29000;138;40;0.2032;223;240;3035.33
0.957;29000;138;40;0.2032;223;240;3035.33
0.958;29000;138;40;0.2032;223;240;3035.33
0.959;29000;138;40;0.2032;223;240;3035.33
0.96;29000;138;40;0.2032;223;240;3035.33
0.961;29000;138;40;0.2032;223;240;3035.33
0.962;29000;138;40;0.2032;223;240;3035.33
0.963;29000;138;40;0.2032;223;240;3035.33
0.964;29000;138;40;0.2032;223;240;3035.33
0.965;29000;138;40;0.2032;223;240;3035.33
0.966;29000;138;40;0.2032;223;240;3035.33
0.967;29000;138;40;0.2032;223;240;3035.33
0.968;29000;138;40;0.2032;223;240;3035.33
0.969;29000;138;40;0.2032;223;240;3035.33
0.97;29000;138;40;0.2032;223;240;3035.33
0.971;29000;138;40;0.2032;223;240;3035.33
0.972;29000;138;40;0.2032;223;240;3035.33
0.973;29000;138;40;0.2032;223;240;3035.33
0.974;29000;138;40;0.2032;223;240;3035.33
0.975;29000;138;40;0.2032;223;240;3035.33
0.976;29000;138;40;0.2032;223;240;3035.33
0.977;29000;138;40;0.2032;223;240;3035.33
0.978;29000;138;40;0.2032;223;240;3035.33
0.979;29000;138;40;0.2032;223;240;3035.33
0.98;29000;138;40;0.2032;223;240;3035.33
0.981;29000;138;40;0.2032;223;240;3035.33
0.982;29000;138;40;0.2032;223;240;3035.33
0.983;29000;138;40;0.2032;223;240;3035.33
0.984;29000;138;40;0.2032;223;240;3035.33
0.985;29000;138;40;0.2032;223;240;3035.33
0.986;29000;138;40;0.2032;223;240;3035.33
0.987;29000;138;40;0.2032;223;240;3035.33
0.988;29000;138;40;0.2032;223;240;3035.33
0.989;29000;138;40;0.2032;223;240;3035.33
0.99;29000;138;40;0.2032;223;240;3035.33
0.991;29000;138;40;0.2032;223;240;3035.33
0.992;29000;138;40;0.2032;223;240;3035.33
0.993;29000;138;40;0.2032;223;240;3035.33
0.994;29000;138;40;0.2032;223;240;3035.33
0.995;29000;138;40;0.2032;223;240;3035.33
0.996;29000;138;40;0.2032;223;240;3035.33
0.997;29000;138;40;0.2032;223;240;3035.33
0.998;29000;138;40;0.2032;223;240;3035.33
0.999;29000;138;40;0.2032;223;240;3035.33
1;29000;138;40;0.2032;223;240;3035.33
1.001;29000;138;40;0.2032;223;240;3035.33
1.002;29000;138;40;0.2032;223;240;3035.33
1.003;29000;138;40;0.2032;223;240;3035.33
1.004;29000;138;40;0.2032;223;240;3035.33
1.005;29000;138;40;0.2032;223;240;3035.33
1.006;29000;138;40;0.2032;223;240;3035.33
1.007;29000;138;40;0.2032;223;240;3035.33
1.008;29000;138;40;0.2032;223;240;3035.33
1.009;29000;138;40;0.2032;223;240;3035.33
1.01;29000;138;40;0.2032;223;240;3035.33
1.011;29000;138;40;0.2032;223;240;3035.33
1.012;29000;138;40;0.2032;223;240;3035.33
1.013;29000;138;40;0.2032;223;240;3035.33
1.014;29000;138;40;0.2032;223;240;3035.33
1.015;29000;138;40;0.2032;223;240;3035.33
1.016;29000;138;40;0.2032;223;240;3035.33
1.017;29000;138;40;0.2032;223;240;3035.33
1.018;29000;138;40;0.2032;223;240;3035.33
1.019;29000;138;40;0.2032;223;240;3035.33
1.02;29000;138;40;0.2032;223;240;3035.33
1.021;29000;138;40;0.2032;223;240;3035.33
1.022;29000;138;40;0.2032;223;240;3035.33
1.023;29000;138;40;0.2032;223;240;3035.33
1.024;29000;138;40;0.2032;223;240;3035.33
1.025;29000;138;40;0.2032;223;240;3035.33
1.026;29000;138;40;0.2032;223;240;3035.33
1.027;29000;138;40;0.2032;223;240;3035.33
1.028;29000;138;40;0.2032;223;240;3035.33
1.029;29000;138;40;0.2032;223;240;3035.33
1.03;29000;138;40;0.2032;223;240;3035.33
1.031;29000;138;40;0.2032;223;240;3035.33
1.032;29000;138;40;0.2032;223;240;3035.33
1.033;29000;138;40;0.2032;223;240;3035.33
1.034;29000;138;40;0.2032;223;240;3035.33
1.035;29000;138;40;0.2032;223;240;3035.33
1.036;29000;138;40;0.2032;223;240;3035.33
1.037;29000;138;40;0.2032;223;240;3035.33
1.038;29000;138;40;0.2032;223;240;3035.33
1.039;29000;138;40;0.2032;223;240;3035.33
1.04;29000;138;40;0.2032;223;240;3035.33
1.041;29000;138;40;0.2032;223;240;3035.33
1.042;29000;138;40;0.2032;223;240;3035.33
1.043;29000;138;40;0.2032;223;240;3035.33
1.044;29000;138;40;0.2032;223;240;3035.33
1.045;29000;138;40;0.2032;223;240;3035.33
1.046;29000;138;40;0.2032;223;240;3035.33
1.047;29000;138;40;0.2032;223;240;3035.33
1.048;29000;138;40;0.2032;223;240;3035.33
1.049;29000;138;40;0.2032;223;240;3035.33
1.05;29000;138;40;0.2032;223;240;3035.33
1.051;29000;138;40;0.2032;223;240;3035.33
1.052;29000;138;40;0.2032;223;240;3035.33
1.053;29000;138;40;0.2032;223;240;3035.33
1.054;29000;138;40;0.2032;223;240;3035.33
1.055;29000;138;40;0.2032;223;240;3035.33
1.056;29000;138;40;0.2032;223;240;3035.33
1.057;29000;138;40;0.2032;223;240;3035.33
1.058;29000;138;40;0.2032;223;240;3035.33
1.059;29000;138;40;0.2032;223;240;3035.33
1.06;29000;138;40;0.2032;223;240;3035.33
1.061;29000;138;40;0.2032;223;240;3035.33
1.062;29000;138;40;0.2032;223;240;3035.33
1.063;29000;138;40;0.2032;223;240;3035.33
1.064;29000;138;40;0.2032;223;240;3035.33
1.065;29000;138;40;0.2032;223;240;3035.33
1.066;29000;138;40;0.2032;223;240;3035.33
1.067;29000;138;40;0.2032;223;240;3035.33
1.068;29000;138;40;0.2032;223;240;3035.33
1.069;29000;138;40;0.2032;223;240;3035.33
1.07;29000;138;40;0.2032;223;240;3035.33
1.071;29000;138;40;0.2032;223;240;3035.33
1.072;29000;138;40;0.2032;223;240;3035.33
1.073;29000;138;40;0.2032;223;240;3035.33
